customer_tweet_id,customer_text,candidate_intent,similarity,human_intent,difficulty,notes
1087650,"@AmazonHelp Con relación a devoluciones, ya pasó una semana desde que recibieron el producto que devolví, y aún no recibo el reembolso. XQ?",WRONG_ITEM_RECEIVED,0.606455385684967,,,
438707,I’d like to know what the hell is going on with my @115821 order!,ORDER_STATUS,0.6988049149513245,,,
2294027,"@115821 @AmazonHelp So the status has not changed since yesterday - most recent update was YESTERDAY at 10:05 am saying it was on the truck for delivery. Is my package lost? If so, please have the curtesy to just tell me so I can ask for a refund.",DELIVERY_NOT_RECEIVED,0.704885721206665,,,
2891806,It would seem my local 3PL Amazon delivery man knows what Hannah’s getting for Christmas. Disgusting. https://t.co/o3i4Kjafso,RANDOM,,,,
1484058,Delivery date pending https://t.co/eFKBoj7LA7,DELIVERY_DELAY,0.7744148373603821,,,
490530,@AmazonHelp order number 111-0914388-7983449 canceled one of 3 items &amp; haven't received a refund on my card for the canceled item?,MISSING_ITEM,0.6988642811775208,,,
1659003,@115821 thanks for anothe late game pre order gj,RANDOM,,,,
136149,@AmazonHelp Hacking des Accounts,ACCOUNT_SECURITY,0.8272975087165833,,,
573996,"@AmazonHelp I order a product , try cancelling it.. doesn't get cancelled..get the attached email..tried returning says only replacement..called ur customer service..they say return it on ur own. https://t.co/bg6DXiYoEi",RETURN_REPLACEMENT,0.5735170841217041,,,
246982,"@115850 
Respected sir 
First time I use amazon  
Your representative unable to help.ORDER 403-2505450-9677164
I can't see resend option",RANDOM,,,,
1232852,@115850 wanted to return a wrongly delivered item &amp; get it replaced. Ticket raised; pick up cancelled w/o reason; reported it. No action😞,WRONG_ITEM_RECEIVED,0.672014594078064,,,
1965756,@AmazonHelp still haven't had an update as to why you charged me $17.98.,UNEXPECTED_CHARGE,0.49556291103363037,,,
348959,@AmazonHelp @115850 15% Cashback not received on Order No.406-5005773-5795543. Instead got less refund on return of this order. https://t.co/fufYpjIO49,CASHBACK,0.6633493900299072,,,
278641,@1145 sir I have placed one order on @115821 on 22 October but till today they didn't deliver.Instead of delivering consignment ..,RANDOM,,,,
236254,@AmazonHelp V r talking abt Mumbai- r u saying dt largest e-commerce player can't deliver products in a metro city like Mumbai? Contd..,RANDOM,,,,
619072,"@115821 @AmazonHelp My most recent order was flagged as a ""unauthorized party""?  Called your service desk, but they cant help. filled out some form and I'll be contacted in 1 to 2 days. I hope this doesn't effect the delivery date and rush shipping!",RANDOM,,,,
311595,@AmazonHelp quisiera cambiar la opción de como me van a devolver el costo del producto que devuelvo a una tarjeta de regalo por esa cantidad,RETURN_REPLACEMENT,0.563957691192627,,,
2142100,"@AmazonHelp I did not. I used this card that it was charged on, once to make a purchase. The card it's charged on was totally different.",UNEXPECTED_CHARGE,0.4848373234272003,,,
2211987,"@115850 My order number is 408-9271797-1781967. The wrong item was delivered TWICE against this order number. Its been about 2 weeks or so since the item was returned (the second time). Please update immediately when the refund (Rs. 1765) would be made, thanks",MISSING_ITEM,0.6954529285430908,,,
2961777,There is dirt in the jar. Looks like my package was launched directly into my yard. This is no way any package should be handled and it makes me annoyed that anyone would have so little respect for others/their JOB. @115821 https://t.co/r0yXZwyfUp,RANDOM,,,,
197739,"@AmazonHelp Hello where is my product and already late we are missing this book 
Please help me provide this book.",RANDOM,,,,
21423,"@AmazonHelp hello, could I have some information about an order please",ORDER_STATUS,0.6770745515823364,,,
1120043,"@115850 -first damaged product received. Order id 171-8956037-3847567, the product is not being picked up despite repeated requests https://t.co/dff549mGeP",PRODUCT_ISSUE,0.6115016341209412,,,
2961700,So I'm guessing @118706 delivered my @115821 package to someone elses house.  Shows delivered yesterday but it never arrived.,DELIVERY_NOT_RECEIVED,0.6998766660690308,,,
124036,@AmazonHelp Puedo pagar aun cuando no sea el titular de la tarjeta?,RANDOM,,,,
744144,"@AmazonHelp, I never received a package I ordered. It says it was delivered to my mailbox and it was not.",DELIVERY_NOT_RECEIVED,0.7612863779067993,,,
438699,@AmazonHelp They already charged my card last night,UNEXPECTED_CHARGE,0.5037663578987122,,,
318240,@115850  order no 406-0148529-7682714   ....  I paid with Amazon pay..  Stil did not receive the 15 % cashback,RANDOM,,,,
420058,"@AmazonHelp ich warte seit dem 4.10 auf eine Lieferung. Am 8.10 wurde sie durch einen Mitarbeiter verschoben, wann bekomme ich mein Paket?",DELIVERY_DELAY,0.7249163389205933,,,
1525009,"Guess I get to report a lost package to @115821. Since moving to Queen Anne, amazon shipping has been terrible.",RANDOM,,,,
2914599,Anyone else out there suffering from @115821 delivery drivers actively lying about attempting delivery? Second time this has happened in a month. 📦 🤥,DELIVERY_DRIVER_ISSUE,0.6543151140213013,,,
2466102,@115821 I called customer service but they could not help me. Money left my bank account but no orders @115821,CASHBACK,0.6762782335281372,,,
689478,@115850 struggling to find how to get product warranty replacement for my order,RETURN_REPLACEMENT,0.5403963923454285,,,
111956,@AmazonHelp I'm not the account holder attached to it so apparently no one can help me.,ACCOUNT_ACCESS,0.6611194610595703,,,
1700558,"妖しい！！
Amazonのアカウントなんぞ持ってない https://t.co/XIxtcjBOCM",RANDOM,,,,
2902612,"मैंने 23rd Nov 2017 को ""Lucent's सामान्य ज्ञान (2018 edition)"" का ओर्डर दिया था। पर आज मुझे 2016 के edition की किताब मिली। और रुपए नये संस्करण के लिए। तो मुझे 2018 का नया संस्करण भेजें। 

@115850 @AmazonHelp https://t.co/VwzONox5oo",RANDOM,,,,
2551961,@115830 can't believe that cannot get help to get into my own account!,ACCOUNT_ACCESS,0.6660764217376709,,,
2162424,@AmazonHelp i haven't got the refund nor replacement for the same. https://t.co/OOKmZGmEWM,CASHBACK,0.7138290405273438,,,
1657848,@115850 where is my refund for a Oct11 return,REFUND_STATUS,0.8730360269546509,,,
1041657,@115821 why does it say delivery attempted not successfull.  This is t true there is a receptionist there at all times. They didn’t even try to deliver my package.,DELIVERY_DRIVER_ISSUE,0.6158983707427979,,,
2391900,@AmazonHelp Now I cant login and can not fill up the details.,ACCOUNT_ACCESS,0.7387322783470154,,,
834399,"@115850 @AmazonHelp @115821 Order:408-4742078-0005944 I HAVE NOT RECEIVED MY PRODUCT &amp; BUT STATUS IS ""DELIVERED"" I'M DISHEARTENED WITH 1/2",MISSING_ITEM,0.7115978002548218,,,
2424652,Recevoir sa commande Amazon être contente ouvrir la boîte du jeu voir que la boite est vide être dégoutée 👍 merci @115821,RANDOM,,,,
1772283,@AmazonHelp Out for delivery TBA528948772000,DELIVERY_DRIVER_ISSUE,0.6080451011657715,,,
250546,@AmazonHelp Already have. Your rep couldn't find a tracking either. No one knows what's up with this package. So what now?,DELIVERY_TRACKING,0.5573413372039795,,,
1773969,"ちなみにBluetooth接続をしようとしてもまったくできる気配がなく、よく調べたらBluetooth対応してない…
Amazonの説明欄にはBluetoothできるっぽい書き方してあったけど、多分上位機種の説明貼ってあるだけなんだろうな、騙された https://t.co/d0Lih6Axz4",RANDOM,,,,
2299491,"@115821 my Order date

25 September 2017

Order #

D01-4571767-1605466

Order total

   159.30 (1 item)",ORDER_STATUS,0.7091497182846069,,,
1222599,@115821 seriously disappointed in your lack of security. My account was hacked and nobody is in a hurry to help me :(,ACCOUNT_SECURITY,0.7399022579193115,,,
544453,Es normal que tarde más de un mes en llegarme un pedido? Además tengo Amazon Prime!!! @115821 @116928 a este paso me llega antes un pedido de Aliexpress... https://t.co/KpsBx7iaJL,RANDOM,,,,
163500,"@AmazonHelp Perdona? el transportista debería haberse puesto en contacto conmigo que yo soy quien debe recibir el paquete, si no sabe llegar a la dirección de entrega, por lo menos que contacte al cliente para pedir alguna indicación, no creo que sea tan difícil.",DELIVERY_DRIVER_ISSUE,0.6128762364387512,,,
2449431,"@AmazonHelp you sent me the wrong item &amp; the only way i can find to remedy it through your site is to return it. i don't own a printer, and i'm an adult who works so i can't be home for a UPS guy to come by, especially for something that wasn't my problem to begin with.",WRONG_ITEM_RECEIVED,0.6178500652313232,,,
2686420,"@AmazonHelp i already have asked for refund ,... and there is no option to update status (only option available is to cancel the return )",REFUND_STATUS,0.7112926244735718,,,
2128877,"@AmazonHelp Deux fois par téléphone la semaine dernière avec : «  on vous recontacte vendredi 03/11 », mais aucune nouvelles. Par mail ce dimanche mais tjrs rien. Ça commence sévèrement à me fatiguer.",RANDOM,,,,
273177,Hey @AmazonHelp I Want Return Ur Product Communicate With Me In DM,RETURN_REPLACEMENT,0.5817428827285767,,,
2277875,@AmazonHelp How do I return a damaged item from 3rd party seller?,WRONG_ITEM_RECEIVED,0.6055457592010498,,,
1046064,"@115850 Order # 402-5479722-9566747, wrong item received, no refund required, need my product at earliest,,",MISSING_ITEM,0.7351282835006714,,,
1573576,@AmazonHelp order no - 404-8924729-6533111 I received the defective product but your replacement procedure is more frustrating and irritatng,PRODUCT_ISSUE,0.5389060974121094,,,
682590,So I bought a new book for my holiday and now it’s not going to possibly be here? Why do I pay for prime? 🤔@AmazonHelp https://t.co/MnXPThi7Kc,RANDOM,,,,
461244,@115821 I’d like to change my order; is it too late?,ORDER_STATUS,0.6569950580596924,,,
2832844,@AmazonHelp Yes. All but one of the items on my order arrived. Shipped by AMZL US per your website.,MISSING_ITEM,0.6922104358673096,,,
21407,@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,PRODUCT_ISSUE,0.559303879737854,,,
2609978,Shameful waste of packaging @115830 - an image of my Brother receiving a mop! Excessive &amp; wasteful. Clean up your act! #LessWaste https://t.co/I6F75CjXTe,RANDOM,,,,
2356803,@115830 appalling customer service.  My account locked for a week now and I keep getting told 24hrs and it will be fixed and it isn't!!,ACCOUNT_SECURITY,0.6891003847122192,,,
467527,@AmazonHelp Delivery personnel contact no. still not working. Item still not received. Only updates for future updates!,DELIVERY_DRIVER_ISSUE,0.6032301783561707,,,
224813,@AmazonHelp Thanks for suggesting Kindy send my sales invoice I have to claim the product,RETURN_REPLACEMENT,0.5467188358306885,,,
561634,Dear @115821 I've been waiting 6 days for my prime order. Please take care of this. #totalGarrettmove,ORDER_STATUS,0.6533394455909729,,,
1337197,@AmazonHelp My stuff was supposed to be delivered on Wednesday 10/25 and the driver was up the street from my house yesterday and still didn't deliver,DELIVERY_DRIVER_ISSUE,0.605218768119812,,,
1314436,@AmazonHelp When can I expect the refund,REFUND_STATUS,0.8121590614318848,,,
31384,@115830 I've received a message on one of my orders that says my item could not be delivered requires action and to contact you any ideas?,MISSING_ITEM,0.7012248635292053,,,
1121640,@115830 Missed package delivery by 2mins and really needed it today! PLEASE can ask driver to redeliver today trackingID Q63029286413 🙏🏾🙏🏾,DELIVERY_DRIVER_ISSUE,0.6098213195800781,,,
2858086,@AmazonHelp The only thing was to figure out where the package is and try to delay it. Rep I’m chatting with now says they can guarantee a delayed delivery with USPS for Thursday. Is that true? Never heard of that before.,DELIVERY_DELAY,0.706396222114563,,,
1758662,@AmazonHelp was told to cancel my order and re-order but it didn't show up in the canceled tab in my account. Rep had to email me,ORDER_CANCELLATION,0.7490197420120239,,,
331296,@115850 Please clarify on below encircled updates for my package tracker..very strange https://t.co/EL0f1Voq2V,DELIVERY_TRACKING,0.6807514429092407,,,
2136221,@AmazonHelp I need to cancel my order but I can’t cancel it on the app or website as it just goes blank 😩,ORDER_CANCELLATION,0.8895806074142456,,,
2556529,"@AmazonHelp Contacted on the support page; a week gone but still no reply from @AmazonHelp ...
Still no Cashback credited

...",CASHBACK,0.6558241248130798,,,
326686,@AmazonHelp this is the order info I have https://t.co/SMWPnogJes,RANDOM,,,,
1816315,@AmazonHelp another one of our packages is late. This time by 4 days &amp; it was a 2 day shipping order.,DELIVERY_DELAY,0.7181411981582642,,,
2061337,"I was supposed to receive my package by 8:00 pm today. It was last seen in Maryland this morning, after that there is no news about my package. WTF is going on? This is really very frustrating @AmazonHelp",DELIVERY_NOT_RECEIVED,0.6898912787437439,,,
1727580,@115850 The product which u have shipped is a defective one. What next? 😛 https://t.co/AW5g9lHvvg,PRODUCT_ISSUE,0.5881772041320801,,,
293389,@AmazonHelp My issue wasn’t resolved...the seller want me to buy a label for $26 to return the item. 🙄😠,WRONG_ITEM_RECEIVED,0.6133345365524292,,,
1300450,@AmazonHelp Last tracking details showing 11 October.. what a service. O already call CC but not get satisfactory answer,DELIVERY_TRACKING,0.5166103839874268,,,
665147,@AmazonHelp I can't log in without my password.,ACCOUNT_ACCESS,0.7553027868270874,,,
1485736,@AmazonHelp Another expected delivery today and another delay courtesy of AMZL US!,DELIVERY_DELAY,0.7399228811264038,,,
2758923,Even my daughter has started liking the #amazonfirestick @115850 https://t.co/cDrFnnEqfa,RANDOM,,,,
751710,Hey @AmazonHelp @115821 my refund wasn't fully processed. How do I fix this if I can't return the product I never received?,REFUND_STATUS,0.7306913137435913,,,
932706,@115850 hello. I have a problem with my order. https://t.co/HeLe3Abxeq,ORDER_STATUS,0.6789487600326538,,,
966792,@AmazonHelp amazon said my package was supposed to come today but USPS website said its not even there yet,DELIVERY_NOT_RECEIVED,0.687423825263977,,,
427364,@115850 @115821 contact me if you need more info about them or what they actually doing. #StaySafe #onlinefraud,RANDOM,,,,
627339,@115851 Everytime there is issue with @115850 delivery. again delivery agent haven't called me and taken my item. Pathetic service,DELIVERY_DRIVER_ISSUE,0.6746234893798828,,,
2797098,@AmazonHelp It was a kindle. i was refused refund until item is back at your warehouse even though you confirmed it's with the https://t.co/RCSmuJlM3z is no longer prime waste of money. Told I can't have a refund on my monthly subscription for this month as I have used service previously,REFUND_STATUS,0.7202540040016174,,,
1058070,"@AmazonHelp order no 408-3911896-2329100. Chose Prime, promising delivery in 2-4 days, but delivery extended to 28th. Disappointed",RANDOM,,,,
1122847,@115850 @115821 I have received the ORDER # 402-9389284-8265946 but it shows undelivered. Spare the refund as I have already received it. https://t.co/rrQzHvuOOZ,REFUND_STATUS,0.7301957607269287,,,
1075558,"頼んでないし返品したしなのにまだ配達されてんのなに？？

Amazonかクロネコヤマトの嫌がらせ？？",RANDOM,,,,
1565139,@AmazonHelp Am I able to DM you please?,RANDOM,,,,
2004849,@AmazonHelp Si je n'ai pas reçu le coli qui l'avez?,RANDOM,,,,
2760869,"@115850 Dear Jeff,
ORDER # 403-4168109-2373116 is recieved damaged product
I want to replace my product otherwise you refund  updated product amount 1870.
As per your representative  product is not replaced ony refond this is very bad services. https://t.co/7gyv1cVJE1",RETURN_REPLACEMENT,0.5990825295448303,,,
2179063,@AmazonHelp Too late. Kindly cancel my order as I dont need it now.,ORDER_CANCELLATION,0.8618857860565186,,,
2390489,"@AmazonHelp As a prime customer who spends a lot of money with you,I am disgusted at the level of customer service that I receive whenever I call you with a problem.I have complained about Amazon logistics over and over again but nothing changes.#badcustomerservice",RANDOM,,,,
352096,@115821 trackid 183164116364. says dlvrd but did not. rcv package,DELIVERY_TRACKING,0.5182241797447205,,,
995398,"@115850 why your app is not allowing me to cancel order Order #

403-1592442-8096334",ORDER_CANCELLATION,0.7353295087814331,,,
2891818,@AmazonHelp I cancelled an order the other day and looking at my bank account this morning i noticed i was charged twice for the cancelled item,UNEXPECTED_CHARGE,0.5964367985725403,,,
1232851,@AmazonHelp Hi I have still not received any message on pick up of item to be returned. Have lodged complaint on phone &amp; through Twitter. Disappointing,WRONG_ITEM_RECEIVED,0.5797749757766724,,,
2049074,@AmazonHelp esperando la devolución de mi dinero desde el 31/10 y sigo sin recibir mis 274€.,CASHBACK,0.7384994626045227,,,
1044266,"@AmazonHelp I can’t sign into my account, can’t start the contact us page",ACCOUNT_ACCESS,0.7472279071807861,,,
490544,"@AmazonHelp half of my order is still missing. i paid for one day delivery, this is completely unacceptable, my order was a day late and half of it is still missing - fix it. 'My Orders' says its been delivered. DM me if need be",MISSING_ITEM,0.6924253702163696,,,
192322,@AmazonHelp I am not able to cancel my order..plz help,ORDER_CANCELLATION,0.8074752688407898,,,
1489136,"@AmazonHelp Oh, except now I can't cancel the order! There's an 'error' stopping me https://t.co/8KcMjhYLHM",ORDER_CANCELLATION,0.7967091798782349,,,
1005993,@AmazonHelp No and no;the estimated delivery date is useless because only going to be in the us a few hours. The package was “guaranteed” for yesterday,DELIVERY_DELAY,0.7214735746383667,,,
931834,@AmazonHelp I think I was charged twice it only should have been once. https://t.co/HkLJVw1iRn,UNEXPECTED_CHARGE,0.842482328414917,,,
306585,@AmazonHelp I have received all 4 items and will be returning the one extra item received. Account still shows I have to return two more items.,WRONG_ITEM_RECEIVED,0.5794807076454163,,,
2111176,@AmazonHelp Question. When it comes to returning a product. How can I return it and do I have to pay anything? And how do I get my refund?,RETURN_REPLACEMENT,0.692149817943573,,,
805548,"@AmazonHelp Just got an e-mail saying you haven’t received back an item that arrived damaged, leaking, and was told I didn’t have to return.",WRONG_ITEM_RECEIVED,0.5785279870033264,,,
2871584,@AmazonHelp I ordered a package on Friday to be delivered today and it’s not here. Now it’s not projected to be here til Wednesday or Thursday,DELIVERY_DELAY,0.7120382189750671,,,
2299555,@AmazonHelp I've been charged by you but haven't bought anything .. Can u not,UNEXPECTED_CHARGE,0.47277215123176575,,,
598055,I don't know how I ever slept before I had @115833 play me thunderstorms. 😴,RANDOM,,,,
2968270,@115821 I was supposed to get a package yesterday and another one today and I still haven’t received any of them nor any email,DELIVERY_NOT_RECEIVED,0.7674188017845154,,,
